-275.99,-5.36911e-19,165.591,-5.36911e-19,-165.591,-5.35485e-19,220.795,-5.35485e-19,-220.795
-275.49,-5.6052e-19,165.291,-5.6052e-19,-165.291,-5.59031e-19,220.395,-5.59031e-19,-220.395
-274.99,-5.84682e-19,164.991,-5.84682e-19,-164.991,-5.83129e-19,219.995,-5.83129e-19,-219.995
-274.49,-6.094e-19,164.691,-6.094e-19,-164.691,-6.07781e-19,219.595,-6.07781e-19,-219.595
-273.99,-6.34678e-19,164.391,-6.34678e-19,-164.391,-6.32991e-19,219.195,-6.32991e-19,-219.195
-273.49,-6.60517e-19,164.09,-6.60517e-19,-164.09,-6.58762e-19,218.796,-6.58762e-19,-218.796
-272.99,-6.86922e-19,163.79,-6.86922e-19,-163.79,-6.85097e-19,218.396,-6.85097e-19,-218.396
-272.49,-7.13895e-19,163.49,-7.13895e-19,-163.49,-7.11998e-19,217.996,-7.11998e-19,-217.996
-271.99,-7.41439e-19,163.19,-7.41439e-19,-163.19,-7.3947e-19,217.596,-7.3947e-19,-217.596
-271.49,-7.69559e-19,162.89,-7.69559e-19,-162.89,-7.67514e-19,217.196,-7.67514e-19,-217.196
-270.99,-7.98256e-19,162.59,-7.98256e-19,-162.59,-7.96135e-19,216.796,-7.96135e-19,-216.796
-270.49,-8.27534e-19,162.29,-8.27534e-19,-162.29,-8.25335e-19,216.396,-8.25335e-19,-216.396
-269.99,-8.57396e-19,161.989,-8.57396e-19,-161.989,-8.55118e-19,215.997,-8.55118e-19,-215.997
-269.49,-8.87846e-19,161.689,-8.87846e-19,-161.689,-8.85487e-19,215.597,-8.85487e-19,-215.597
-268.99,-9.18886e-19,161.389,-9.18886e-19,-161.389,-9.16445e-19,215.197,-9.16445e-19,-215.197
-268.49,-9.50521e-19,161.089,-9.50521e-19,-161.089,-9.47996e-19,214.797,-9.47996e-19,-214.797
-267.99,-9.82753e-19,160.789,-9.82753e-19,-160.789,-9.80142e-19,214.397,-9.80142e-19,-214.397
-267.49,-1.01559e-18,160.489,-1.01559e-18,-160.489,-1.01289e-18,213.998,-1.01289e-18,-213.998
-266.99,-1.04902e-18,160.188,-1.04902e-18,-160.188,-1.04623e-18,213.598,-1.04623e-18,-213.598
-266.49,-1.08307e-18,159.888,-1.08307e-18,-159.888,-1.08019e-18,213.198,-1.08019e-18,-213.198
-265.99,-1.11772e-18,159.588,-1.11772e-18,-159.588,-1.11475e-18,212.798,-1.11475e-18,-212.798
-265.49,-1.15299e-18,159.288,-1.15299e-18,-159.288,-1.14993e-18,212.398,-1.14993e-18,-212.398
-264.99,-1.18888e-18,158.988,-1.18888e-18,-158.988,-1.18572e-18,211.998,-1.18572e-18,-211.998
-264.49,-1.22538e-18,158.687,-1.22538e-18,-158.687,-1.22213e-18,211.599,-1.22213e-18,-211.599
-263.99,-1.26252e-18,158.387,-1.26252e-18,-158.387,-1.25916e-18,211.199,-1.25916e-18,-211.199
-263.49,-1.30028e-18,158.087,-1.30028e-18,-158.087,-1.29682e-18,210.799,-1.29682e-18,-210.799
-262.99,-1.33867e-18,157.787,-1.33867e-18,-157.787,-1.33511e-18,210.399,-1.33511e-18,-210.399
-262.49,-1.3777e-18,157.487,-1.3777e-18,-157.487,-1.37404e-18,209.999,-1.37404e-18,-209.999
-261.99,-1.41737e-18,157.186,-1.41737e-18,-157.186,-1.4136e-18,209.6,-1.4136e-18,-209.6
-261.49,-1.45768e-18,156.886,-1.45768e-18,-156.886,-1.4538e-18,209.2,-1.4538e-18,-209.2
-260.99,-1.49863e-18,156.586,-1.49863e-18,-156.586,-1.49465e-18,208.8,-1.49465e-18,-208.8
-260.49,-1.54024e-18,156.286,-1.54024e-18,-156.286,-1.53615e-18,208.4,-1.53615e-18,-208.4
-259.99,-1.5825e-18,155.986,-1.5825e-18,-155.986,-1.5783e-18,208.001,-1.5783e-18,-208.001
-259.49,-1.62542e-18,155.685,-1.62542e-18,-155.685,-1.6211e-18,207.601,-1.6211e-18,-207.601
-258.99,-1.669e-18,155.385,-1.669e-18,-155.385,-1.66456e-18,207.201,-1.66456e-18,-207.201
-258.49,-1.71324e-18,155.085,-1.71324e-18,-155.085,-1.70869e-18,206.801,-1.70869e-18,-206.801
