-9.852,-118.739,-1.96669e-05
-9.851,-118.727,-1.98098e-05
-9.85,-118.715,-1.99528e-05
-9.849,-118.703,-2.0096e-05
-9.848,-118.691,-2.02394e-05
-9.847,-118.68,-2.03828e-05
-9.846,-118.668,-2.05264e-05
-9.845,-118.656,-2.06702e-05
-9.844,-118.644,-2.08141e-05
-9.843,-118.632,-2.09581e-05
-9.842,-118.62,-2.11023e-05
-9.841,-118.608,-2.12466e-05
-9.84,-118.596,-2.13911e-05
-9.839,-118.584,-2.15356e-05
-9.838,-118.573,-2.16804e-05
-9.837,-118.561,-2.18253e-05
-9.836,-118.549,-2.19703e-05
-9.835,-118.537,-2.21155e-05
-9.834,-118.525,-2.22608e-05
-9.833,-118.513,-2.24062e-05
-9.832,-118.501,-2.25518e-05
-9.831,-118.489,-2.26975e-05
-9.83,-118.477,-2.28434e-05
-9.829,-118.465,-2.29894e-05
-9.828,-118.454,-2.31356e-05
-9.827,-118.442,-2.32819e-05
-9.826,-118.43,-2.34283e-05
-9.825,-118.418,-2.35749e-05
-9.824,-118.406,-2.37217e-05
-9.823,-118.394,-2.38685e-05
-9.822,-118.382,-2.40156e-05
-9.821,-118.37,-2.41627e-05
-9.82,-118.358,-2.431e-05
-9.819,-118.347,-2.44575e-05
-9.818,-118.335,-2.46051e-05
-9.817,-118.323,-2.47528e-05
-9.816,-118.311,-2.49007e-05
-9.815,-118.299,-2.50487e-05
-9.814,-118.287,-2.51969e-05
-9.813,-118.275,-2.53452e-05
-9.812,-118.263,-2.54937e-05
-9.811,-118.251,-2.56423e-05
-9.81,-118.239,-2.57911e-05
-9.809,-118.228,-2.594e-05
-9.808,-118.216,-2.6089e-05
-9.807,-118.204,-2.62382e-05
-9.806,-118.192,-2.63875e-05
-9.805,-118.18,-2.6537e-05
-9.804,-118.168,-2.66866e-05
-9.803,-118.156,-2.68364e-05
-9.802,-118.144,-2.69863e-05
-9.801,-118.132,-2.71364e-05
-9.8,-118.121,-2.72866e-05
-9.799,-118.109,-2.7437e-05
-9.798,-118.097,-2.75875e-05
-9.797,-118.085,-2.77381e-05
-9.796,-118.073,-2.78889e-05
-9.795,-118.061,-2.80399e-05
-9.794,-118.049,-2.8191e-05
-9.793,-118.037,-2.83422e-05
-9.792,-118.025,-2.84936e-05
-9.791,-118.013,-2.86451e-05
-9.79,-118.002,-2.87968e-05
-9.789,-117.99,-2.89486e-05
-9.788,-117.978,-2.91006e-05
-9.787,-117.966,-2.92527e-05
-9.786,-117.954,-2.9405e-05
-9.785,-117.942,-2.95574e-05
-9.784,-117.93,-2.971e-05
-9.783,-117.918,-2.98627e-05
-9.782,-117.906,-3.00156e-05
-9.781,-117.895,-3.01686e-05
-9.78,-117.883,-3.03217e-05
-9.779,-117.871,-3.0475e-05
-9.778,-117.859,-3.06285e-05
-9.777,-117.847,-3.07821e-05
-9.776,-117.835,-3.09359e-05
-9.775,-117.823,-3.10898e-05
-9.774,-117.811,-3.12438e-05
-9.773,-117.799,-3.1398e-05
-9.772,-117.788,-3.15524e-05
-9.771,-117.776,-3.17069e-05
-9.77,-117.764,-3.18616e-05
-9.769,-117.752,-3.20164e-05
-9.768,-117.74,-3.21713e-05
-9.767,-117.728,-3.23264e-05
-9.766,-117.716,-3.24817e-05
-9.765,-117.704,-3.26371e-05
-9.764,-117.692,-3.27927e-05
-9.763,-117.68,-3.29484e-05
-9.762,-117.669,-3.31042e-05
-9.761,-117.657,-3.32602e-05
-9.76,-117.645,-3.34164e-05
-9.759,-117.633,-3.35727e-05
-9.758,-117.621,-3.37292e-05
-9.757,-117.609,-3.38858e-05
-9.756,-117.597,-3.40426e-05
-9.755,-117.585,-3.41995e-05
-9.754,-117.573,-3.43566e-05
-9.753,-117.562,-3.45138e-05
-9.752,-117.55,-3.46712e-05
-9.751,-117.538,-3.48287e-05
-9.75,-117.526,-3.49864e-05
-9.749,-117.514,-3.51442e-05
-9.748,-117.502,-3.53022e-05
-9.747,-117.49,-3.54604e-05
-9.746,-117.478,-3.56186e-05
-9.745,-117.466,-3.57771e-05
-9.744,-117.455,-3.59357e-05
-9.743,-117.443,-3.60945e-05
-9.742,-117.431,-3.62534e-05
-9.741,-117.419,-3.64124e-05
-9.74,-117.407,-3.65716e-05
-9.739,-117.395,-3.6731e-05
-9.738,-117.383,-3.68905e-05
-9.737,-117.371,-3.70502e-05
-9.736,-117.359,-3.721e-05
-9.735,-117.347,-3.737e-05
-9.734,-117.336,-3.75302e-05
-9.733,-117.324,-3.76905e-05
-9.732,-117.312,-3.78509e-05
-9.731,-117.3,-3.80115e-05
-9.73,-117.288,-3.81723e-05
-9.729,-117.276,-3.83332e-05
-9.728,-117.264,-3.84943e-05
-9.727,-117.252,-3.86555e-05
-9.726,-117.24,-3.88169e-05
-9.725,-117.229,-3.89784e-05
-9.724,-117.217,-3.91401e-05
-9.723,-117.205,-3.9302e-05
-9.722,-117.193,-3.9464e-05
-9.721,-117.181,-3.96262e-05
-9.72,-117.169,-3.97885e-05
-9.719,-117.157,-3.9951e-05
-9.718,-117.145,-4.01136e-05
-9.717,-117.133,-4.02764e-05
-9.716,-117.122,-4.04393e-05
-9.715,-117.11,-4.06024e-05
-9.714,-117.098,-4.07657e-05
-9.713,-117.086,-4.09291e-05
-9.712,-117.074,-4.10927e-05
-9.711,-117.062,-4.12564e-05
-9.71,-117.05,-4.14203e-05
-9.709,-117.038,-4.15844e-05
-9.708,-117.026,-4.17486e-05
-9.707,-117.015,-4.19129e-05
-9.706,-117.003,-4.20775e-05
-9.705,-116.991,-4.22422e-05
-9.704,-116.979,-4.2407e-05
-9.703,-116.967,-4.2572e-05
-9.702,-116.955,-4.27372e-05
-9.701,-116.943,-4.29025e-05
-9.7,-116.931,-4.3068e-05
-9.699,-116.919,-4.32336e-05
-9.698,-116.908,-4.33994e-05
-9.697,-116.896,-4.35653e-05
-9.696,-116.884,-4.37315e-05
-9.695,-116.872,-4.38977e-05
-9.694,-116.86,-4.40642e-05
-9.693,-116.848,-4.42308e-05
-9.692,-116.836,-4.43975e-05
-9.691,-116.824,-4.45644e-05
-9.69,-116.812,-4.47315e-05
-9.689,-116.8,-4.48988e-05
-9.688,-116.789,-4.50662e-05
-9.687,-116.777,-4.52337e-05
-9.686,-116.765,-4.54014e-05
-9.685,-116.753,-4.55693e-05
-9.684,-116.741,-4.57374e-05
-9.683,-116.729,-4.59056e-05
-9.682,-116.717,-4.60739e-05
-9.681,-116.705,-4.62425e-05
-9.68,-116.693,-4.64112e-05
-9.679,-116.682,-4.658e-05
-9.678,-116.67,-4.6749e-05
-9.677,-116.658,-4.69182e-05
-9.676,-116.646,-4.70875e-05
-9.675,-116.634,-4.7257e-05
-9.674,-116.622,-4.74267e-05
-9.673,-116.61,-4.75965e-05
-9.672,-116.598,-4.77665e-05
-9.671,-116.586,-4.79367e-05
-9.67,-116.575,-4.8107e-05
-9.669,-116.563,-4.82775e-05
-9.668,-116.551,-4.84481e-05
-9.667,-116.539,-4.86189e-05
-9.666,-116.527,-4.87899e-05
-9.665,-116.515,-4.8961e-05
-9.664,-116.503,-4.91323e-05
-9.663,-116.491,-4.93038e-05
-9.662,-116.479,-4.94754e-05
-9.661,-116.468,-4.96472e-05
-9.66,-116.456,-4.98191e-05
-9.659,-116.444,-4.99913e-05
-9.658,-116.432,-5.01636e-05
-9.657,-116.42,-5.0336e-05
-9.656,-116.408,-5.05086e-05
-9.655,-116.396,-5.06814e-05
-9.654,-116.384,-5.08543e-05
-9.653,-116.372,-5.10275e-05
-9.652,-116.361,-5.12007e-05
-9.651,-116.349,-5.13742e-05
